rank,word,frequency,cum_pct
481,告诉,0.000263,50.5899
482,它们,0.000263,50.6162
483,手机,0.000263,50.6425
484,投资,0.000263,50.668800000000005
485,拿,0.000263,50.695100000000004
486,期间,0.000263,50.7214
487,法国,0.000263,50.74770000000001
488,目标,0.000263,50.77400000000001
489,真正,0.000263,50.80030000000001
490,调查,0.000263,50.82660000000001
491,世纪,0.000257,50.85230000000001
492,严重,0.000257,50.878
493,仍,0.000257,50.90369999999999
494,军,0.000257,50.929399999999994
495,同,0.000257,50.95509999999999
496,哪,0.000257,50.98079999999998
497,增加,0.000257,51.006499999999974
498,帮助,0.000257,51.032199999999975
499,并且,0.000257,51.05789999999997
500,行动,0.000257,51.08359999999996
501,造成,0.000257,51.109299999999955
502,of,0.000251,51.13439999999996
503,作品,0.000251,51.15949999999996
504,先,0.000251,51.18459999999996
505,占,0.000251,51.209699999999955
506,受到,0.000251,51.23479999999996
507,台,0.000251,51.25989999999996
508,基础,0.000251,51.28499999999996
509,家庭,0.000251,51.310099999999956
510,工业,0.000251,51.33519999999996
511,杀,0.000251,51.36029999999996
512,相信,0.000251,51.38539999999996
513,第一,0.000251,51.410499999999956
514,负责,0.000251,51.43559999999996
515,二,0.000245,51.46009999999996
516,住,0.000245,51.48459999999997
517,具有,0.000245,51.509099999999975
518,学,0.000245,51.53359999999998
519,实现,0.000245,51.55809999999998
520,怎样,0.000245,51.58259999999999
521,据,0.000245,51.607099999999996
522,控制,0.000245,51.6316
523,根本,0.000245,51.6561
524,男人,0.000245,51.68060000000001
525,结束,0.000245,51.705100000000016
526,非,0.000245,51.72960000000002
527,t,0.00024,51.75360000000002
528,书,0.00024,51.77760000000002
529,亦,0.00024,51.80160000000002
530,别,0.00024,51.82560000000003
531,努力,0.00024,51.84960000000003
532,只要,0.00024,51.87360000000003
533,回,0.00024,51.89760000000003
534,如此,0.00024,51.92160000000003
535,媒体,0.00024,51.945600000000034
536,才能,0.00024,51.969600000000035
537,整个,0.00024,51.99360000000004
538,来自,0.00024,52.017600000000044
539,经过,0.00024,52.041600000000045
540,群众,0.00024,52.065600000000046
541,选举,0.00024,52.08960000000005
542,以下,0.000234,52.11300000000004
543,利用,0.000234,52.13640000000004
544,制度,0.000234,52.15980000000003
545,我国,0.000234,52.18320000000003
546,欧洲,0.000234,52.20660000000002
547,每个,0.000234,52.23000000000002
548,比赛,0.000234,52.25340000000001
549,表现,0.000234,52.27680000000001
550,达到,0.000234,52.30020000000001
551,主席,0.000229,52.32310000000001
552,以上,0.000229,52.34600000000002
553,以来,0.000229,52.36890000000002
554,几个,0.000229,52.391800000000025
555,办法,0.000229,52.414700000000025
556,图片,0.000229,52.43760000000003
557,年代,0.000229,52.46050000000003
558,开发,0.000229,52.48340000000004
559,心,0.000229,52.50630000000004
560,成员,0.000229,52.529200000000046
561,未来,0.000229,52.552100000000046
562,讲,0.000229,52.57500000000005
563,革命,0.000229,52.59790000000005
564,价值,0.000224,52.62030000000005
565,反,0.000224,52.642700000000055
566,基本,0.000224,52.66510000000005
567,导致,0.000224,52.68750000000006
568,条,0.000224,52.709900000000054
569,注意,0.000224,52.73230000000005
570,的话,0.000224,52.75470000000006
571,离开,0.000224,52.777100000000054
572,送,0.000224,52.79950000000005
573,除了,0.000224,52.821900000000056
574,加入,0.000219,52.84380000000005
575,反对,0.000219,52.86570000000005
576,发布,0.000219,52.88760000000005
577,啦,0.000219,52.909500000000044
578,属于,0.000219,52.93140000000004
579,建筑,0.000219,52.953300000000034
580,形成,0.000219,52.97520000000004
581,数据,0.000219,52.99710000000003
582,版,0.000219,53.01900000000003
583,行政,0.000219,53.04090000000002
584,银行,0.000219,53.062800000000024
585,音乐,0.000219,53.08470000000002
586,0,0.000214,53.106100000000026
587,之一,0.000214,53.127500000000026
588,变化,0.000214,53.14890000000003
589,增长,0.000214,53.17030000000004
590,官方,0.000214,53.19170000000004
591,德国,0.000214,53.21310000000005
592,性,0.000214,53.234500000000054
593,指,0.000214,53.255900000000054
594,是不是,0.000214,53.27730000000006
595,显示,0.000214,53.29870000000007
596,经验,0.000214,53.32010000000007
597,语言,0.000214,53.341500000000075
598,and,0.000209,53.36240000000008
599,专家,0.000209,53.38330000000008
600,价格,0.000209,53.40420000000008
