rank	char	score_token	score_uniform	uniq_words	cum_pct	hsk_char_level
1707	阱	287	287	13	99.8400	HSK7-9
1708	尾	287	287	603	99.8404	HSK4
1709	剑	286	286	372	99.8407	HSK6
1710	阁	286	286	109	99.8410	HSK7-9
1711	仿	286	286	71	99.8414	HSK5
1712	溃	285	285	57	99.8417	HSK7-9
1713	施	285	285	652	99.8420	HSK4
1714	卑	284	284	103	99.8423	HSK7-9
1715	磅	283	283	82	99.8427	HSK7-9
1716	额	283	283	179	99.8430	HSK6
1717	殿	282	282	150	99.8433	HSK7-9
1718	倦	281	281	64	99.8436	HSK7-9
1719	剪	281	281	168	99.8440	HSK5
1720	鼓	280	280	305	99.8443	HSK5
1721	冬	279	279	285	99.8446	HSK2
1722	煩	275	275	212	99.8449	
1723	穦	274	274	5	99.8452	
1724	證	274	274	539	99.8456	
1725	扎	274	274	468	99.8459	HSK6
1726	鄙	273	273	39	99.8462	HSK7-9
1727	桥	273	273	467	99.8465	HSK3
1728	木	272	272	1114	99.8468	HSK3
1729	復	271	271	1	99.8471	
1730	兔	269	269	146	99.8474	HSK5
1731	减	269	269	211	99.8477	HSK4
1732	腔	268	268	478	99.8481	HSK7-9
1733	侦	268	268	63	99.8484	HSK7-9
1734	纹	267	267	171	99.8487	HSK7-9
1735	墓	266	266	117	99.8490	HSK6
1736	召	266	266	203	99.8493	HSK4
1737	符	265	265	235	99.8496	HSK4
1738	伸	265	265	165	99.8499	HSK5
1739	挣	265	265	54	99.8502	HSK5
1740	省	265	235	367	99.8505	HSK2
1741	尚	265	265	450	99.8508	HSK4
1742	衬	264	264	67	99.8511	HSK3
1743	肩	264	263	185	99.8514	HSK5
1744	闯	264	264	93	99.8517	HSK5
1745	唤	263	263	63	99.8520	HSK7-9
1746	刑	262	262	233	99.8523	HSK7-9
1747	宗	261	261	374	99.8526	HSK6
1748	薪	260	260	105	99.8529	HSK6
1749	芝	259	259	188	99.8532	HSK7-9
1750	衫	257	257	153	99.8535	HSK3
1751	雅	257	257	1067	99.8538	HSK7-9
1752	囚	256	256	80	99.8541	HSK7-9
1753	痕	255	255	159	99.8544	HSK7-9
1754	盟	253	253	188	99.8547	HSK6
1755	軍	253	253	1327	99.8550	
1756	計	253	253	643	99.8553	
1757	蒙	253	253	1114	99.8556	HSK6
1758	脾	252	252	64	99.8559	HSK5
1759	險	251	251	236	99.8561	
1760	奸	251	251	176	99.8564	HSK7-9
1761	慈	251	251	143	99.8567	HSK7-9
1762	胳	250	250	15	99.8570	HSK7-9
1763	膊	250	250	28	99.8573	HSK7-9
1764	泣	250	250	55	99.8576	HSK7-9
1765	疾	250	250	157	99.8579	HSK6
1766	版	250	250	367	99.8582	HSK5
1767	虚	250	250	214	99.8585	HSK5
1768	碞	248	248	1	99.8587	
1769	扂	248	248	1	99.8590	
1770	耻	248	248	105	99.8593	HSK7-9
1771	阶	247	247	146	99.8596	HSK4
1772	拆	246	246	163	99.8599	HSK5
1773	繫	243	243	1	99.8602	
1774	宽	243	243	157	99.8604	HSK4
1775	喉	242	242	113	99.8607	HSK7-9
1776	鲍	242	242	273	99.8610	
1777	励	242	242	38	99.8613	HSK5
1778	略	242	242	278	99.8616	HSK6
1779	邮	241	241	144	99.8618	HSK3
1780	偿	241	241	105	99.8621	HSK5
1781	谍	240	240	49	99.8624	HSK7-9
1782	凌	240	240	145	99.8627	HSK7-9
1783	泪	240	240	169	99.8629	HSK4
1784	诱	240	240	75	99.8632	HSK7-9
1785	噩	239	239	54	99.8635	
1786	拳	239	239	428	99.8638	HSK7-9
1787	夢	238	238	375	99.8640	
1788	簡	237	237	136	99.8643	
1789	购	235	235	134	99.8646	HSK4
1790	咙	234	234	10	99.8649	HSK7-9
1791	內	233	233	784	99.8651	
1792	氣	233	233	1214	99.8654	
1793	忽	232	232	84	99.8657	HSK2
1794	雖	231	231	84	99.8659	
1795	飯	231	231	244	99.8662	
1796	贼	231	231	186	99.8665	HSK7-9
1797	慌	231	231	110	99.8667	HSK5
1798	場	231	231	1052	99.8670	
1799	劝	230	225	65	99.8672	HSK5
1800	選	230	230	664	99.8675	
1801	洁	230	230	312	99.8678	HSK6
1802	偏	229	170	227	99.8680	HSK6
1803	護	226	226	700	99.8683	
1804	孙	226	226	320	99.8686	HSK4
1805	饶	225	225	60	99.8688	HSK7-9
1806	崇	225	225	85	99.8691	HSK6
1807	胞	225	225	122	99.8693	HSK6
1808	革	224	224	186	99.8696	HSK5
1809	绕	224	224	175	99.8699	HSK5
1810	绅	223	223	30	99.8701	HSK7-9
1811	倍	223	223	156	99.8704	HSK4
1812	潜	223	223	132	99.8706	HSK6
1813	亦	222	222	109	99.8709	HSK7-9
1814	咦	220	220	1	99.8711	
1815	輕	220	219	381	99.8714	
1816	亏	220	220	79	99.8716	HSK5
1817	糊	220	218	255	99.8719	HSK5
1818	益	219	219	209	99.8721	HSK4
1819	京	219	219	411	99.8724	HSK1
1820	緊	219	217	307	99.8727	
1821	销	219	219	199	99.8729	HSK4
1822	绩	218	218	63	99.8732	HSK2
1823	懦	218	218	14	99.8734	
1824	聲	218	218	658	99.8737	
1825	层	217	216	321	99.8739	HSK2
1826	袖	216	216	93	99.8742	HSK6
1827	巾	215	215	89	99.8744	HSK4
1828	径	215	215	82	99.8747	HSK6
1829	迅	214	214	45	99.8749	HSK4
1830	粹	214	214	72	99.8751	HSK7-9
1831	详	213	213	54	99.8754	HSK5
1832	涉	213	213	109	99.8756	HSK6
1833	氛	212	212	40	99.8759	HSK6
1834	晕	212	212	140	99.8761	HSK6
1835	肃	211	211	29	99.8764	HSK5
1836	夹	211	211	176	99.8766	HSK5
1837	鬆	210	210	1	99.8768	
1838	妨	210	210	32	99.8771	HSK7-9
1839	單	210	210	461	99.8773	
1840	羊	210	210	442	99.8776	HSK3
1841	報	210	210	535	99.8778	
1842	蹈	208	208	61	99.8781	HSK6
1843	岸	208	208	187	99.8783	HSK5
1844	苹	206	206	40	99.8785	HSK3
1845	沿	206	206	137	99.8788	HSK6
1846	胃	206	206	170	99.8790	HSK5
1847	缘	206	206	141	99.8792	HSK6
1848	端	206	205	368	99.8795	HSK6
1849	賣	205	205	369	99.8797	
1850	號	205	205	1042	99.8800	
1851	钮	205	205	135	99.8802	
1852	瑟	205	205	860	99.8804	
1853	勃	204	203	380	99.8807	HSK7-9
1854	盗	204	204	151	99.8809	HSK6
1855	瞭	203	203	69	99.8811	
1856	翅	203	203	84	99.8814	HSK7-9
1857	昏	203	203	179	99.8816	HSK6
1858	瞬	202	202	87	99.8818	HSK7-9
1859	祸	202	202	133	99.8821	HSK7-9
1860	琴	202	202	459	99.8823	HSK5
1861	售	202	202	214	99.8825	HSK4
1862	帕	202	202	1358	99.8828	HSK7-9
1863	臉	201	201	235	99.8830	
1864	湿	201	200	212	99.8832	HSK4
1865	逗	201	201	97	99.8835	HSK7-9
1866	傷	201	201	541	99.8837	
1867	肥	200	200	435	99.8839	HSK4
1868	瘦	199	199	145	99.8841	HSK5
1869	琳	199	199	626	99.8844	
1870	珠	198	198	441	99.8846	HSK5
1871	伪	197	197	167	99.8848	HSK7-9
1872	弧	196	196	195	99.8851	HSK7-9
1873	骚	196	196	132	99.8853	HSK7-9
1874	竞	196	196	90	99.8855	HSK5
1875	番	195	195	185	99.8857	HSK6
1876	宴	194	194	114	99.8860	HSK6
1877	隨	194	194	281	99.8862	
1878	宫	194	194	485	99.8864	HSK6
1879	遥	193	193	79	99.8866	HSK7-9
1880	薄	193	193	296	99.8868	HSK4
1881	玫	192	192	37	99.8871	HSK7-9
1882	瑰	192	192	24	99.8873	HSK7-9
1883	樂	192	192	1069	99.8875	
1884	萬	191	191	1147	99.8877	
1885	涂	191	191	242	99.8879	HSK7-9
1886	咐	190	190	22	99.8882	HSK7-9
1887	荐	190	190	50	99.8884	HSK7-9
1888	肌	190	190	111	99.8886	HSK5
1889	缠	190	190	114	99.8888	HSK7-9
1890	吩	189	189	8	99.8890	HSK7-9
1891	舔	189	189	8	99.8893	HSK7-9
1892	植	189	189	337	99.8895	HSK4
1893	灰	188	188	404	99.8897	HSK5
1894	喽	187	187	8	99.8899	
1895	擇	187	187	97	99.8901	
1896	振	187	187	270	99.8903	HSK5
1897	幅	187	187	140	99.8906	HSK5
1898	讽	186	186	160	99.8908	HSK7-9
1899	絕	186	186	440	99.8910	
1900	乏	185	185	54	99.8912	HSK5
1901	傅	184	184	152	99.8914	HSK5
1902	蹲	184	184	41	99.8916	HSK6
1903	沮	183	183	29	99.8918	HSK7-9
1904	扁	183	183	118	99.8920	HSK6
1905	盡	183	183	263	99.8923	
1906	巫	183	183	92	99.8925	HSK7-9
1907	愈	183	163	228	99.8927	HSK7-9
1908	虎	182	180	491	99.8929	HSK5
1909	党	182	182	383	99.8931	HSK6
1910	粗	182	182	205	99.8933	HSK4
1911	恒	181	181	109	99.8935	HSK7-9
1912	患	181	181	163	99.8937	HSK6
1913	張	181	181	594	99.8939	
1914	將	181	181	2345	99.8941	
1915	延	181	181	265	99.8943	HSK4
1916	甲	180	180	415	99.8946	HSK5
1917	寶	179	177	729	99.8948	
1918	膝	177	177	90	99.8950	HSK7-9
1919	討	177	177	175	99.8952	
1920	舰	177	177	191	99.8954	HSK6
1921	俊	176	176	560	99.8956	HSK7-9
1922	體	176	176	726	99.8958	
1923	笵	175	175	4	99.8960	
1924	钢	175	175	283	99.8962	HSK5
1925	仁	174	174	460	99.8964	HSK7-9
1926	赐	174	174	76	99.8966	HSK7-9
1927	眠	173	173	104	99.8968	HSK5
1928	宾	173	173	446	99.8970	HSK5
1929	衡	171	171	136	99.8972	HSK6
1930	貝	170	170	736	99.8974	
1931	齐	170	170	601	99.8976	HSK3
1932	饰	170	170	185	99.8978	HSK5
1933	融	170	170	154	99.8980	HSK6
1934	奉	170	170	219	99.8982	HSK6
1935	閉	169	169	173	99.8983	
1936	蹤	168	168	1	99.8985	
1937	砰	168	163	10	99.8987	
1938	達	168	168	1019	99.8989	
1939	丰	168	168	176	99.8991	HSK3
1940	屠	168	168	95	99.8993	HSK7-9
1941	鐘	168	168	439	99.8995	
1942	素	168	168	576	99.8997	HSK6
1943	頭	168	168	2178	99.8999	
1944	柏	167	167	987	99.9001	HSK7-9
1945	渣	167	167	115	99.9003	HSK7-9
1946	飛	167	167	657	99.9005	
1947	谷	167	167	535	99.9007	HSK6
1948	郎	167	167	429	99.9009	HSK4
1949	荡	167	163	165	99.9010	HSK7-9
1950	辑	167	167	52	99.9012	HSK5
1951	隧	166	166	21	99.9014	HSK7-9
1952	製	166	166	1	99.9016	
1953	辩	166	166	113	99.9018	HSK4
1954	寸	166	166	180	99.9020	HSK4
1955	淋	165	162	136	99.9022	HSK7-9
1956	潮	165	165	264	99.9024	HSK4
1957	戰	165	165	1059	99.9026	
1958	奔	165	165	184	99.9028	HSK6
1959	箭	164	164	237	99.9030	HSK6
1960	戚	163	163	78	99.9031	HSK7-9
1961	唇	163	163	135	99.9033	HSK7-9
1962	钉	163	163	171	99.9035	HSK7-9
1963	淹	163	163	47	99.9037	HSK7-9
1964	柜	163	163	154	99.9039	HSK5
1965	姿	162	162	137	99.9041	HSK7-9
1966	刮	162	162	147	99.9043	HSK6
1967	扇	162	162	138	99.9045	HSK5
1968	赔	162	162	121	99.9046	HSK5
1969	瓦	162	162	1572	99.9048	HSK7-9
1970	穷	162	162	204	99.9050	HSK4
1971	皆	161	161	66	99.9052	HSK7-9
1972	沟	161	161	124	99.9054	HSK5
1973	酪	161	161	37	99.9056	
1974	旋	161	161	214	99.9058	HSK6
1975	滋	160	160	157	99.9059	HSK7-9
1976	割	160	160	232	99.9061	HSK7-9
1977	拦	160	160	94	99.9063	HSK7-9
1978	眔	159	159	1	99.9065	
1979	辣	158	157	270	99.9067	HSK4
1980	論	157	157	330	99.9068	
1981	裂	156	156	235	99.9070	HSK6
1982	髮	155	155	1	99.9072	
1983	倆	155	155	28	99.9074	
1984	抹	155	155	100	99.9076	HSK7-9
1985	裹	155	155	80	99.9077	HSK4
1986	願	155	155	302	99.9079	
1987	宠	154	154	82	99.9081	HSK6
1988	靜	154	153	353	99.9083	
1989	倾	154	154	133	99.9085	HSK6
1990	栋	154	154	129	99.9086	HSK7-9
1991	仓	153	153	222	99.9088	HSK6
1992	堵	153	153	128	99.9090	HSK4
1993	佩	153	153	728	99.9092	HSK7-9
1994	腊	153	153	155	99.9093	HSK7-9
1995	條	153	153	694	99.9095	
1996	账	153	153	122	99.9097	HSK6
1997	筁	152	152	11	99.9099	
1998	癌	152	152	115	99.9100	HSK7-9
1999	梅	152	152	1439	99.9102	HSK6
2000	娱	151	151	45	99.9104	HSK6
2001	厭	151	151	114	99.9106	
2002	趕	151	151	160	99.9107	
2003	勉	149	149	64	99.9109	HSK7-9
2004	癸	149	149	74	99.9111	
2005	書	149	149	687	99.9112	
2006	扣	149	149	280	99.9114	HSK6
2007	溜	149	147	151	99.9116	HSK7-9
2008	妥	149	149	124	99.9118	HSK7-9
2009	裁	149	149	197	99.9119	HSK5
2010	率	149	149	363	99.9121	HSK4
2011	烫	148	148	59	99.9123	HSK7-9
2012	咋	148	148	26	99.9124	
2013	畜	148	148	63	99.9126	HSK7-9
2014	核	148	148	400	99.9128	HSK5
2015	運	148	148	752	99.9130	
2016	斕	147	147	89	99.9131	
2017	坞	147	147	20	99.9133	
2018	騙	147	147	124	99.9135	
2019	參	147	147	297	99.9136	
2020	仆	147	147	70	99.9138	HSK7-9
2021	君	147	147	844	99.9140	HSK7-9
2022	泄	147	147	80	99.9141	HSK7-9
2023	谊	145	145	34	99.9143	HSK5
2024	拘	145	145	55	99.9145	HSK7-9
2025	湖	145	145	573	99.9146	HSK2
2026	坟	144	144	39	99.9148	HSK7-9
2027	钓	144	144	92	99.9150	HSK7-9
2028	钩	144	144	123	99.9151	HSK7-9
2029	韩	144	144	323	99.9153	
2030	陈	144	144	495	99.9155	HSK7-9
2031	毯	144	144	61	99.9156	HSK7-9
2032	署	144	144	177	99.9158	HSK7-9
2033	抖	144	144	126	99.9160	HSK7-9
2034	並	144	144	1086	99.9161	
2035	逛	144	110	54	99.9163	HSK4
2036	毙	143	143	139	99.9165	HSK7-9
2037	逻	143	143	41	99.9166	HSK5
2038	扭	143	142	149	99.9168	HSK6
2039	豆	143	140	347	99.9170	HSK4
2040	桶	142	142	184	99.9171	HSK7-9
2041	兹	141	141	1249	99.9173	HSK7-9
2042	亿	141	141	243	99.9174	HSK2
2043	匹	141	141	328	99.9176	HSK5
2044	亂	140	140	344	99.9178	
2045	挤	140	140	150	99.9179	HSK5
2046	舍	140	140	309	99.9181	HSK5
2047	蜂	140	140	175	99.9183	HSK7-9
2048	季	139	139	348	99.9184	HSK4
2049	慕	138	138	266	99.9186	HSK7-9
2050	幼	138	138	200	99.9187	HSK4
2051	污	138	138	178	99.9189	HSK5
2052	哀	137	137	126	99.9191	HSK7-9
2053	庄	137	137	238	99.9192	HSK6
2054	押	137	137	172	99.9194	HSK5
2055	宿	137	137	167	99.9195	HSK5
2056	械	136	136	127	99.9197	HSK6
2057	唬	136	136	28	99.9198	HSK7-9
2058	坠	136	136	87	99.9200	HSK7-9
2059	腳	135	135	379	99.9202	
2060	釋	135	135	160	99.9203	
2061	碗	135	135	149	99.9205	HSK2
2062	抚	135	135	73	99.9206	HSK7-9
2063	門	134	134	1467	99.9208	
2064	顧	133	133	238	99.9209	
2065	炮	133	133	424	99.9211	HSK6
2066	吞	132	129	177	99.9212	HSK6
2067	淇	131	131	32	99.9214	
2068	類	131	131	393	99.9215	
2069	轨	131	131	90	99.9217	HSK6
2070	巡	131	131	164	99.9218	HSK7-9
2071	伏	131	131	252	99.9220	HSK7-9
2072	咧	130	130	50	99.9221	HSK7-9
2073	責	130	130	300	99.9223	
2074	師	130	130	978	99.9224	
2075	蜡	129	129	96	99.9226	HSK7-9
2076	烛	129	129	56	99.9227	HSK7-9
2077	递	129	129	94	99.9229	HSK4
2078	含	129	129	225	99.9230	HSK4
2079	呦	128	128	1	99.9232	
2080	贾	128	128	415	99.9233	HSK7-9
2081	喘	128	128	97	99.9235	HSK7-9
2082	愧	128	128	53	99.9236	HSK7-9
2083	篇	127	127	175	99.9238	HSK2
2084	挨	127	126	88	99.9239	HSK6
2085	勾	126	126	119	99.9241	HSK7-9
2086	罩	126	126	110	99.9242	HSK7-9
2087	漏	126	126	232	99.9243	HSK5
2088	浑	125	125	53	99.9245	HSK7-9
2089	侣	125	125	38	99.9246	HSK7-9
2090	葡	125	125	62	99.9248	HSK5
2091	萄	125	125	43	99.9249	HSK5
2092	诶	124	124	1	99.9251	
2093	矮	124	124	162	99.9252	HSK4
2094	琼	124	124	191	99.9253	
2095	蕾	124	124	427	99.9255	HSK7-9
2096	芭	124	83	150	99.9256	HSK7-9
2097	睁	124	99	18	99.9258	HSK7-9
2098	痷	123	123	1	99.9259	
2099	弥	123	123	139	99.9261	HSK7-9
2100	標	122	122	265	99.9262	
2101	沾	122	122	91	99.9263	HSK7-9
2102	肠	122	122	213	99.9265	HSK5
2103	舱	122	122	168	99.9266	HSK7-9
2104	忧	122	122	121	99.9268	HSK6
2105	秩	121	121	18	99.9269	HSK7-9
2106	厲	121	121	35	99.9270	
2107	劃	121	121	269	99.9272	
2108	焰	121	121	86	99.9273	HSK7-9
2109	哩	121	121	298	99.9275	
2110	贷	121	121	90	99.9276	HSK5
2111	积	121	121	248	99.9277	HSK3
2112	腐	121	121	166	99.9279	HSK4
2113	闲	121	121	232	99.9280	HSK5
2114	秨	120	120	1	99.9282	
2115	務	120	120	570	99.9283	
2116	猛	120	120	269	99.9284	HSK6
2117	滾	119	119	143	99.9286	
2118	吊	119	119	273	99.9287	HSK6
2119	酱	119	119	228	99.9288	HSK6
2120	棍	119	119	171	99.9290	HSK7-9
2121	役	119	119	93	99.9291	HSK7-9
2122	氓	118	118	16	99.9293	HSK7-9
2123	踏	118	118	178	99.9294	HSK6
2124	豫	117	117	55	99.9295	HSK5
2125	堕	117	117	47	99.9297	HSK7-9
2126	堪	117	117	166	99.9298	HSK7-9
2127	妖	117	117	153	99.9299	HSK7-9
2128	弯	117	117	160	99.9301	HSK4
2129	页	116	116	135	99.9302	HSK1
2130	裸	116	112	119	99.9303	HSK7-9
2131	链	116	116	142	99.9305	HSK7-9
2132	翴	115	115	2	99.9306	
2133	厦	115	115	26	99.9307	HSK7-9
2134	耽	115	115	22	99.9309	HSK7-9
2135	跌	115	115	158	99.9310	HSK6
2136	逊	115	115	303	99.9311	HSK7-9
2137	吼	114	113	60	99.9313	HSK7-9
2138	纵	114	114	109	99.9314	HSK6
2139	诡	114	114	58	99.9315	
2140	喷	114	114	230	99.9316	HSK5
2141	汀	114	114	193	99.9318	
2142	隊	114	114	900	99.9319	
2143	岆	113	113	1	99.9320	
2144	羡	113	113	25	99.9322	HSK7-9
2145	狮	113	113	174	99.9323	HSK7-9
2146	芬	113	113	518	99.9324	HSK7-9
2147	爭	112	112	335	99.9326	
2148	較	112	112	89	99.9327	
2149	挽	112	112	44	99.9328	HSK7-9
2150	谣	111	111	20	99.9329	HSK7-9
2151	聯	111	111	412	99.9331	
2152	霍	111	111	690	99.9332	HSK7-9
2153	黃	110	110	235	99.9333	
2154	蛛	110	110	37	99.9335	
2155	妆	110	110	121	99.9336	HSK7-9
2156	塊	110	110	350	99.9337	
2157	牵	110	110	119	99.9338	HSK6
2158	轴	109	109	116	99.9340	HSK7-9
2159	谨	109	109	70	99.9341	HSK7-9
2160	沃	109	109	1091	99.9342	HSK7-9
2161	歇	109	106	173	99.9343	HSK5
2162	員	109	109	1441	99.9345	
2163	蛤	108	108	186	99.9346	
2164	薇	108	107	260	99.9347	
2165	慎	108	108	87	99.9348	HSK7-9
2166	據	108	108	166	99.9350	
2167	铃	108	108	221	99.9351	HSK5
2168	冻	108	108	190	99.9352	HSK5
2169	棺	107	107	52	99.9353	HSK7-9
2170	蜘	107	107	26	99.9355	
2171	侄	107	107	31	99.9356	
2172	汗	107	107	181	99.9357	HSK5
2173	慮	106	106	42	99.9358	
2174	稚	106	106	31	99.9359	HSK7-9
2175	珊	106	106	264	99.9361	
2176	培	106	106	327	99.9362	HSK4
2177	乳	106	106	238	99.9363	HSK6
2178	岩	105	105	221	99.9364	HSK7-9
2179	虐	105	105	82	99.9366	HSK7-9
2180	負	105	105	273	99.9367	
2181	疚	105	105	22	99.9368	
2182	填	105	105	185	99.9369	HSK4
2183	覆	105	105	168	99.9370	HSK7-9
2184	熬	105	105	53	99.9372	HSK7-9
2185	焦	105	105	140	99.9373	HSK6
2186	泥	105	105	265	99.9374	HSK6
2187	窃	105	104	72	99.9375	HSK7-9
2188	呗	104	104	3	99.9376	
2189	闆	104	104	1	99.9378	
2190	慨	104	104	37	99.9379	HSK7-9
2191	础	104	104	29	99.9380	HSK3
2192	酬	104	104	77	99.9381	HSK7-9
2193	荷	104	104	453	99.9382	HSK7-9
2194	乾	104	104	335	99.9384	
2195	悄	104	53	38	99.9385	HSK5
2196	慷	103	103	15	99.9386	HSK7-9
2197	則	103	103	327	99.9387	
2198	餓	102	102	34	99.9388	
2199	氧	102	102	191	99.9390	HSK6
2200	搅	102	102	79	99.9391	HSK7-9
2201	艇	102	102	145	99.9392	HSK7-9
2202	瞷	101	101	1	99.9393	
2203	陋	101	101	37	99.9394	HSK7-9
2204	贡	101	101	126	99.9395	HSK6
2205	丛	101	101	76	99.9397	HSK7-9
2206	措	101	101	71	99.9398	HSK4
2207	擊	101	101	700	99.9399	
2208	舅	101	52	52	99.9400	HSK7-9
2209	刷	101	101	171	99.9401	HSK4
2210	拔	101	101	372	99.9402	HSK5
2211	腰	100	100	197	99.9403	HSK4
2212	汁	100	100	171	99.9405	HSK3
2213	饱	100	100	98	99.9406	HSK2
2214	诊	100	100	89	99.9407	HSK5
2215	佣	100	100	38	99.9408	HSK7-9
2216	删	99	99	32	99.9409	HSK7-9
2217	杜	99	99	994	99.9410	HSK7-9
2218	询	99	99	63	99.9411	HSK5
2219	催	99	99	120	99.9413	HSK7-9
2220	董	99	99	96	99.9414	HSK7-9
2221	揭	99	99	88	99.9415	HSK6
2222	撕	99	99	75	99.9416	HSK7-9
2223	捅	98	98	11	99.9417	HSK7-9
2224	戳	98	98	19	99.9418	HSK7-9
2225	芙	98	98	213	99.9419	
2226	狡	98	98	28	99.9421	HSK7-9
2227	產	98	98	833	99.9422	
2228	轰	98	96	105	99.9423	HSK7-9
2229	昂	98	98	294	99.9424	HSK7-9
2230	恰	98	81	144	99.9425	HSK6
2231	棄	97	97	207	99.9426	
2232	汇	97	97	150	99.9427	HSK4
2233	瘾	97	97	50	99.9428	HSK7-9
2234	靴	96	96	73	99.9430	HSK7-9
2235	贪	96	96	93	99.9431	HSK7-9
2236	朱	96	96	492	99.9432	HSK7-9
2237	憎	95	95	51	99.9433	
2238	御	95	95	209	99.9434	HSK7-9
2239	龟	95	95	190	99.9435	HSK7-9
2240	凉	95	95	228	99.9436	HSK2
2241	統	95	94	383	99.9437	
2242	卢	95	95	545	99.9438	
2243	币	94	94	125	99.9439	HSK3
2244	圆	94	93	309	99.9440	HSK4
2245	癬	93	93	103	99.9442	
2246	辨	93	93	155	99.9443	HSK7-9
2247	嗑	92	92	10	99.9444	
2248	猾	92	92	20	99.9445	HSK7-9
2249	芒	92	92	84	99.9446	HSK7-9
2250	镑	92	92	43	99.9447	HSK7-9
2251	淡	92	91	202	99.9448	HSK4
2252	缩	92	92	193	99.9449	HSK4
2253	稽	91	91	28	99.9450	HSK7-9
2254	袜	91	91	69	99.9451	HSK4
2255	玉	91	91	659	99.9452	HSK4
2256	债	91	91	159	99.9453	HSK6
2257	乌	91	91	450	99.9454	HSK6
2258	複	90	90	1	99.9455	
2259	苍	90	90	66	99.9456	HSK7-9
2260	秋	90	90	559	99.9457	HSK2
2261	夥	90	90	207	99.9458	
2262	纠	90	90	48	99.9459	HSK6
2263	琵	89	89	75	99.9460	
2264	阅	89	89	69	99.9461	HSK4
2265	妄	89	89	75	99.9462	HSK7-9
2266	扩	89	89	68	99.9463	HSK4
2267	懒	89	89	88	99.9465	HSK6
2268	滴	89	89	250	99.9466	HSK6
2269	搶	88	88	105	99.9467	
2270	檢	88	88	285	99.9468	
2271	铐	88	88	26	99.9469	
2272	僵	88	88	39	99.9470	HSK7-9
2273	笼	88	88	141	99.9471	HSK7-9
2274	谱	88	88	103	99.9472	HSK7-9
2275	茄	88	88	99	99.9473	HSK6
2276	兜	88	81	87	99.9474	HSK7-9
2277	叶	88	88	520	99.9475	HSK4
2278	均	87	87	118	99.9476	HSK4
2279	册	87	87	140	99.9477	HSK5
2280	罐	87	87	234	99.9478	HSK7-9
2281	晰	86	86	30	99.9479	HSK7-9
2282	蕉	86	86	46	99.9480	HSK3
2283	賽	86	86	665	99.9481	
2284	藉	86	86	33	99.9482	
2285	驱	86	86	115	99.9483	HSK7-9
2286	習	86	86	251	99.9484	
2287	抑	86	86	62	99.9485	HSK7-9
2288	贩	86	86	87	99.9486	HSK7-9
2289	賺	85	85	35	99.9487	
2290	呜	85	82	43	99.9488	HSK7-9
2291	叭	85	85	40	99.9489	HSK7-9
2292	禮	85	85	449	99.9490	
2293	渡	85	85	229	99.9490	HSK6
2294	睹	84	84	76	99.9491	HSK7-9
2295	疏	84	84	67	99.9492	HSK7-9
2296	缝	84	84	169	99.9493	HSK7-9
2297	蝴	83	83	47	99.9494	
2298	饥	83	83	44	99.9495	HSK7-9
2299	涯	83	83	35	99.9496	HSK7-9
2300	郁	83	83	139	99.9497	HSK7-9
2301	悦	83	83	79	99.9498	HSK7-9
2302	諒	82	82	36	99.9499	
2303	穴	82	82	120	99.9500	HSK7-9
2304	柯	82	82	751	99.9501	
2305	組	82	82	521	99.9502	
2306	滿	82	82	541	99.9503	
2307	業	82	82	596	99.9504	
2308	賸	81	81	2	99.9505	
2309	噪	81	81	43	99.9506	HSK7-9
2310	鲨	81	81	30	99.9507	HSK7-9
2311	披	81	81	119	99.9508	HSK5
2312	拨	81	81	170	99.9508	HSK6
2313	摘	81	81	123	99.9509	HSK5
2314	議	81	81	374	99.9510	
2315	佈	80	80	1	99.9511	
2316	調	80	80	379	99.9512	
2317	捣	80	80	63	99.9513	HSK7-9
2318	缉	80	80	27	99.9514	HSK7-9
2319	云	80	80	765	99.9515	HSK2
2320	視	80	80	494	99.9516	
2321	孔	80	80	315	99.9517	
2322	赎	80	80	36	99.9518	HSK7-9
2323	剂	80	80	291	99.9519	HSK7-9
2324	枚	79	79	59	99.9520	HSK7-9
2325	脉	79	79	159	99.9520	HSK7-9
2326	蝶	78	78	127	99.9521	
2327	擾	78	78	87	99.9522	
2328	樓	78	78	383	99.9523	
2329	寒	77	77	226	99.9524	HSK4
2330	携	77	77	64	99.9525	HSK7-9
2331	盔	77	77	28	99.9526	
2332	惠	77	77	455	99.9527	HSK5
2333	闷	77	73	124	99.9528	HSK7-9
2334	葛	76	76	1035	99.9528	
2335	兼	76	76	112	99.9529	HSK7-9
2336	雕	76	76	113	99.9530	HSK7-9
2337	厚	76	74	252	99.9531	HSK4
2338	泽	76	76	798	99.9532	HSK7-9
2339	猩	76	38	25	99.9533	HSK7-9
2340	鸽	75	75	72	99.9534	HSK7-9
2341	棘	75	75	27	99.9535	HSK7-9
2342	戮	75	75	27	99.9535	
2343	屈	75	75	227	99.9536	HSK7-9
2344	屌	74	74	2	99.9537	
2345	腥	74	74	44	99.9538	HSK7-9
2346	钞	74	74	35	99.9539	HSK7-9
2347	擁	74	74	75	99.9540	
2348	矛	74	74	120	99.9541	HSK5
2349	堅	74	74	141	99.9541	
2350	嚴	74	74	157	99.9542	
2351	丫	74	74	178	99.9543	HSK7-9
2352	姊	74	54	34	99.9544	
2353	忏	73	73	10	99.9545	
