rank	char	score_token	score_uniform	uniq_words	cum_pct	hsk_char_level
1329	登	514	514	660	99.7448	HSK4
1330	瞒	513	513	66	99.7454	HSK7-9
1331	租	513	513	241	99.7461	HSK2
1332	踩	511	511	22	99.7467	HSK6
1333	仰	511	511	86	99.7474	HSK6
1334	例	509	509	148	99.7480	HSK2
1335	尉	508	508	28	99.7486	
1336	坦	507	507	613	99.7493	HSK5
1337	丝	506	506	1421	99.7499	HSK7-9
1338	抵	504	504	126	99.7505	HSK6
1339	材	504	504	180	99.7512	HSK3
1340	阵	502	500	274	99.7518	HSK4
1341	违	499	499	82	99.7524	HSK5
1342	詹	497	497	144	99.7530	
1343	饼	496	496	180	99.7537	HSK5
1344	农	495	495	295	99.7543	HSK3
1345	贱	495	495	131	99.7549	HSK7-9
1346	九	495	495	797	99.7555	HSK1
1347	奥	493	493	1373	99.7561	HSK7-9
1348	迫	493	493	131	99.7568	HSK4
1349	占	490	490	182	99.7574	HSK2
1350	岛	487	487	699	99.7580	HSK6
1351	驶	485	485	106	99.7586	HSK5
1352	盘	485	485	370	99.7592	HSK4
1353	奖	485	485	268	99.7598	HSK4
1354	席	483	483	409	99.7604	HSK4
1355	乡	483	483	181	99.7610	HSK3
1356	童	482	482	274	99.7616	HSK4
1357	羞	482	482	67	99.7622	HSK7-9
1358	暖	481	481	152	99.7628	HSK3
1359	限	481	481	140	99.7634	HSK4
1360	蛮	478	478	171	99.7640	HSK7-9
1361	苏	478	478	732	99.7646	HSK6
1362	脆	476	476	77	99.7652	HSK5
1363	丑	476	476	147	99.7658	HSK5
1364	闪	476	467	205	99.7664	HSK4
1365	丁	475	474	644	99.7670	HSK7-9
1366	莉	474	419	2126	99.7676	
1367	趟	472	472	54	99.7682	HSK6
1368	典	472	472	180	99.7688	HSK2
1369	龄	471	471	92	99.7694	HSK5
1370	姨	469	469	157	99.7700	HSK4
1371	营	468	468	387	99.7705	HSK3
1372	咒	464	464	102	99.7711	
1373	劫	464	464	165	99.7717	HSK7-9
1374	咪	463	431	71	99.7723	
1375	莫	463	463	1369	99.7729	HSK7-9
1376	佬	462	462	127	99.7734	
1377	赞	462	462	245	99.7740	HSK4
1378	谬	461	461	41	99.7746	HSK7-9
1379	硂	459	459	1	99.7752	
1380	晓	459	459	197	99.7758	HSK6
1381	异	459	459	240	99.7763	HSK6
1382	绿	458	458	393	99.7769	HSK2
1383	誉	458	458	69	99.7775	HSK6
1384	胖	458	457	196	99.7780	HSK3
1385	柔	456	456	176	99.7786	HSK7-9
1386	碎	455	455	240	99.7792	HSK5
1387	肤	454	454	76	99.7798	HSK5
1388	劳	452	452	657	99.7803	HSK5
1389	呐	449	449	51	99.7809	HSK7-9
1390	补	449	448	379	99.7814	HSK3
1391	汉	448	448	925	99.7820	HSK1
1392	煮	447	447	63	99.7826	HSK6
1393	臂	447	447	113	99.7831	HSK7-9
1394	兽	446	446	225	99.7837	HSK7-9
1395	扫	446	446	191	99.7842	HSK4
1396	徒	446	446	168	99.7848	HSK6
1397	砍	444	444	59	99.7854	HSK7-9
1398	啰	444	444	7	99.7859	
1399	亨	442	442	187	99.7865	
1400	批	439	439	189	99.7870	HSK3
1401	忠	438	438	233	99.7876	HSK6
1402	瞎	437	437	109	99.7881	HSK7-9
1403	爽	437	437	205	99.7887	HSK6
1404	饮	436	436	194	99.7892	HSK5
1405	帐	436	436	124	99.7897	HSK7-9
1406	鲁	436	436	1567	99.7903	HSK7-9
1407	厂	435	435	296	99.7908	HSK3
1408	尖	435	435	206	99.7914	HSK6
1409	辱	432	432	67	99.7919	HSK7-9
1410	盛	430	430	230	99.7925	HSK6
1411	滩	430	430	76	99.7930	HSK7-9
1412	势	430	430	233	99.7935	HSK3
1413	北	430	430	694	99.7941	HSK1
1414	杉	428	428	141	99.7946	
1415	矶	428	428	23	99.7952	
1416	予	428	428	115	99.7957	HSK6
1417	缺	428	428	213	99.7962	HSK3
1418	擅	427	427	34	99.7968	HSK7-9
1419	纯	426	426	224	99.7973	HSK4
1420	撑	420	420	124	99.7978	HSK6
1421	村	419	419	499	99.7983	HSK3
1422	染	418	418	209	99.7989	HSK5
1423	陛	416	416	4	99.7994	
1424	墨	414	414	307	99.7999	HSK6
1425	泡	413	404	254	99.8004	HSK6
1426	委	410	410	189	99.8009	HSK5
1427	甩	410	410	52	99.8014	HSK7-9
1428	沉	407	405	278	99.8020	HSK4
1429	述	406	406	95	99.8025	HSK4
1430	敲	405	404	120	99.8030	HSK5
1431	佛	405	405	980	99.8035	HSK6
1432	返	404	404	110	99.8040	HSK5
1433	贺	403	403	355	99.8045	HSK5
1434	河	403	403	691	99.8050	HSK2
1435	擎	401	401	23	99.8055	HSK7-9
1436	描	401	401	79	99.8060	HSK4
1437	诅	400	400	13	99.8065	
1438	牧	400	400	106	99.8070	HSK7-9
1439	纳	400	400	2150	99.8075	HSK6
1440	余	399	399	285	99.8080	HSK4
1441	塞	398	398	966	99.8085	HSK6
1442	圈	396	395	323	99.8090	HSK4
1443	肮	394	394	20	99.8095	
1444	盒	394	394	188	99.8100	HSK5
1445	奴	393	393	230	99.8105	HSK7-9
1446	祖	393	393	410	99.8110	HSK6
1447	乘	392	392	186	99.8115	HSK5
1448	摩	390	390	526	99.8119	HSK5
1449	章	387	387	268	99.8124	HSK3
1450	卧	386	386	99	99.8129	HSK5
1451	壁	386	386	170	99.8134	HSK5
1452	夺	385	385	205	99.8139	HSK6
1453	浴	384	384	134	99.8144	HSK7-9
1454	燃	383	383	118	99.8148	HSK4
1455	默	383	374	424	99.8153	HSK4
1456	霉	380	380	123	99.8158	HSK7-9
1457	捡	380	380	24	99.8163	HSK6
1458	评	380	380	164	99.8167	HSK3
1459	豪	379	379	281	99.8172	HSK5
1460	爹	379	378	134	99.8177	HSK7-9
1461	隶	377	377	22	99.8182	HSK7-9
1462	阴	376	376	261	99.8186	HSK2
1463	捉	375	375	116	99.8191	HSK6
1464	曲	375	375	349	99.8196	HSK5
1465	玻	374	374	108	99.8200	HSK5
1466	骨	374	374	458	99.8205	HSK4
1467	插	374	374	168	99.8210	HSK5
1468	献	373	373	154	99.8214	HSK5
1469	抬	372	372	95	99.8219	HSK5
1470	析	371	371	70	99.8224	HSK5
1471	妒	371	371	37	99.8228	HSK7-9
1472	璃	369	369	82	99.8233	HSK5
1473	伍	369	369	334	99.8238	HSK6
1474	盾	366	366	485	99.8242	HSK5
1475	寂	365	365	38	99.8247	HSK7-9
1476	绳	365	365	198	99.8251	HSK7-9
1477	敏	365	365	298	99.8256	HSK5
1478	诗	364	364	272	99.8261	HSK4
1479	廉	363	363	98	99.8265	HSK7-9
1480	艘	362	362	73	99.8270	HSK7-9
1481	碍	362	360	105	99.8274	HSK5
1482	壮	361	361	184	99.8279	HSK6
1483	征	361	361	174	99.8283	HSK4
1484	液	360	360	182	99.8288	HSK6
1485	仪	358	358	224	99.8292	HSK6
1486	钻	358	358	153	99.8297	HSK6
1487	渐	356	248	85	99.8301	HSK4
1488	航	356	356	283	99.8306	HSK4
1489	惑	356	356	50	99.8310	HSK7-9
1490	载	354	354	347	99.8314	HSK4
1491	编	354	354	245	99.8319	HSK4
1492	蜜	353	353	277	99.8323	HSK7-9
1493	雪	353	353	861	99.8328	HSK2
1494	针	352	352	324	99.8332	HSK4
1495	洋	348	348	339	99.8336	HSK6
1496	嫌	348	348	113	99.8341	HSK6
1497	猎	348	348	184	99.8345	HSK7-9
1498	赋	347	347	47	99.8350	HSK7-9
1499	嫉	346	346	24	99.8354	HSK7-9
1500	膀	345	345	73	99.8358	HSK7-9
1501	寞	343	343	14	99.8362	HSK7-9
1502	尴	342	342	4	99.8367	HSK7-9
1503	尬	342	342	37	99.8371	HSK7-9
1504	赖	341	341	350	99.8375	HSK6
1505	企	341	341	93	99.8380	HSK4
1506	侵	341	341	75	99.8384	HSK6
1507	筑	340	340	109	99.8388	HSK5
1508	卷	339	339	337	99.8392	HSK4
1509	频	337	337	112	99.8397	HSK5
1510	夸	335	334	84	99.8401	HSK7-9
1511	拼	334	334	143	99.8405	HSK5
1512	爵	334	334	156	99.8409	HSK7-9
1513	忌	333	333	90	99.8413	HSK7-9
1514	裙	332	332	82	99.8417	HSK3
1515	狠	332	218	136	99.8422	HSK6
1516	胸	331	331	232	99.8426	HSK4
1517	齿	330	330	148	99.8430	HSK7-9
1518	构	330	330	134	99.8434	HSK4
1519	仗	329	329	81	99.8438	HSK7-9
1520	央	328	328	98	99.8442	HSK5
1521	艰	326	326	38	99.8446	HSK5
1522	菲	326	326	843	99.8450	
1523	奏	325	325	143	99.8454	HSK6
1524	泰	325	325	985	99.8459	HSK7-9
1525	陆	324	324	295	99.8463	HSK4
1526	佳	323	323	382	99.8467	HSK6
1527	辞	321	321	129	99.8471	HSK5
1528	慧	319	319	189	99.8475	HSK6
1529	督	318	318	115	99.8479	HSK6
1530	瞄	317	317	43	99.8483	HSK7-9
1531	零	316	311	282	99.8487	HSK1
1532	曼	315	315	1469	99.8491	
1533	咯	311	307	98	99.8494	
1534	症	311	311	248	99.8498	HSK6
1535	青	310	310	538	99.8502	HSK2
1536	丧	308	308	170	99.8506	HSK6
1537	春	307	307	536	99.8510	HSK2
1538	媒	306	306	65	99.8514	HSK3
1539	恼	306	306	30	99.8518	HSK7-9
1540	恕	306	306	28	99.8521	HSK7-9
1541	妞	305	305	139	99.8525	
1542	障	305	305	117	99.8529	HSK6
1543	列	305	305	588	99.8533	HSK4
1544	耀	304	304	93	99.8537	HSK6
1545	萨	304	304	1486	99.8540	HSK7-9
1546	铁	303	303	630	99.8544	HSK2
1547	猴	302	302	159	99.8548	HSK5
1548	济	302	302	221	99.8552	HSK3
1549	欲	301	300	206	99.8556	HSK6
1550	草	301	301	518	99.8559	HSK2
1551	崩	300	300	119	99.8563	HSK7-9
1552	饶	300	300	126	99.8567	HSK7-9
1553	款	300	300	278	99.8571	HSK5
1554	廊	299	299	35	99.8574	HSK7-9
1555	震	299	299	199	99.8578	HSK5
1556	幽	299	299	77	99.8582	HSK5
1557	慰	297	297	52	99.8586	HSK5
1558	魅	296	296	29	99.8589	HSK7-9
1559	烤	296	296	142	99.8593	HSK5
1560	摇	296	293	229	99.8597	HSK4
1561	贴	295	295	190	99.8600	HSK4
1562	虫	295	294	384	99.8604	HSK4
1563	倦	293	293	48	99.8608	HSK7-9
1564	剑	293	293	350	99.8611	HSK6
1565	胎	293	293	152	99.8615	HSK7-9
1566	订	292	292	252	99.8619	HSK3
1567	灾	291	291	130	99.8622	HSK5
1568	库	290	290	639	99.8626	HSK5
1569	软	290	290	269	99.8630	HSK5
1570	璶	287	287	4	99.8633	
1571	溃	287	287	57	99.8637	HSK7-9
1572	舌	286	286	175	99.8640	HSK6
1573	槟	285	285	11	99.8644	
1574	阁	285	285	97	99.8648	HSK7-9
1575	池	285	285	233	99.8651	HSK5
1576	埃	285	285	694	99.8655	
1577	嘲	284	284	28	99.8658	HSK7-9
1578	漠	284	284	38	99.8662	HSK5
1579	桥	284	284	439	99.8665	HSK3
1580	龙	280	280	1113	99.8669	HSK3
1581	摔	278	278	56	99.8672	HSK5
1582	逐	277	277	109	99.8676	HSK4
1583	狼	276	276	301	99.8679	HSK7-9
1584	唐	276	276	425	99.8683	
1585	额	276	276	166	99.8686	HSK6
1586	娃	273	153	230	99.8690	HSK6
1587	闯	272	272	97	99.8693	HSK5
1588	朗	268	268	628	99.8696	HSK5
1589	纹	268	268	161	99.8700	HSK7-9
1590	固	268	268	134	99.8703	HSK4
1591	仿	266	266	60	99.8706	HSK5
1592	奸	265	265	130	99.8710	HSK7-9
1593	唤	265	265	55	99.8713	HSK7-9
1594	侦	264	264	59	99.8716	HSK7-9
1595	粉	262	262	359	99.8720	HSK6
1596	减	261	261	194	99.8723	HSK4
1597	策	261	261	167	99.8726	HSK6
1598	挣	260	260	55	99.8729	HSK5
1599	扎	260	260	383	99.8733	HSK6
1600	凡	260	260	375	99.8736	HSK6
1601	熊	259	257	339	99.8739	HSK5
1602	衬	258	258	62	99.8742	HSK3
1603	宰	258	258	112	99.8746	HSK7-9
1604	鼓	258	258	234	99.8749	HSK5
1605	扶	257	257	99	99.8752	HSK5
1606	蛇	257	257	299	99.8755	HSK5
1607	施	257	257	531	99.8758	HSK4
1608	虚	256	256	197	99.8762	HSK5
1609	跪	254	254	35	99.8765	HSK6
1610	宽	254	254	147	99.8768	HSK4
1611	滑	254	254	292	99.8771	HSK5
1612	耻	254	254	103	99.8774	HSK7-9
1613	雅	251	251	873	99.8778	HSK7-9
1614	磅	250	250	65	99.8781	HSK7-9
1615	痕	248	248	127	99.8784	HSK7-9
1616	阱	247	247	5	99.8787	HSK7-9
1617	衫	247	247	98	99.8790	HSK3
1618	脾	247	247	30	99.8793	HSK5
1619	喉	246	246	97	99.8796	HSK7-9
1620	尾	246	246	412	99.8799	HSK4
1621	贼	245	245	180	99.8802	HSK7-9
1622	偿	245	245	102	99.8805	HSK5
1623	召	245	245	145	99.8808	HSK4
1624	阶	244	244	147	99.8811	HSK4
1625	鲍	244	244	261	99.8815	
1626	励	244	244	34	99.8818	HSK5
1627	侮	242	242	26	99.8821	HSK7-9
1628	盟	242	242	107	99.8824	HSK6
1629	剪	242	242	140	99.8827	HSK5
1630	墓	242	242	94	99.8830	HSK6
1631	穦	241	241	5	99.8833	
1632	咙	241	241	11	99.8836	HSK7-9
1633	宗	240	240	293	99.8839	HSK6
1634	木	240	240	848	99.8842	HSK3
1635	谍	239	239	49	99.8845	HSK7-9
1636	诱	239	239	81	99.8848	HSK7-9
1637	噩	237	237	28	99.8851	
1638	洁	237	237	320	99.8854	HSK6
1639	尚	237	237	338	99.8857	HSK4
1640	劝	235	230	61	99.8860	HSK5
1641	囚	234	234	73	99.8863	HSK7-9
1642	符	234	234	173	99.8865	HSK4
1643	卑	233	233	72	99.8868	HSK7-9
1644	刑	230	230	179	99.8871	HSK7-9
1645	购	229	229	122	99.8874	HSK4
1646	芝	228	228	155	99.8877	HSK7-9
1647	肩	228	227	143	99.8880	HSK5
1648	邮	228	228	97	99.8883	HSK3
1649	伸	227	227	130	99.8886	HSK5
1650	绅	225	225	30	99.8888	HSK7-9
1651	层	225	224	302	99.8891	HSK2
1652	绩	224	224	61	99.8894	HSK2
1653	炒	224	224	89	99.8897	HSK6
1654	绕	224	224	162	99.8900	HSK5
1655	拳	224	224	317	99.8902	HSK7-9
1656	孙	223	223	299	99.8905	HSK4
1657	省	223	198	288	99.8908	HSK2
1658	薪	222	222	87	99.8911	HSK6
1659	鄙	222	222	31	99.8913	HSK7-9
1660	详	222	222	51	99.8916	HSK5
1661	兔	222	222	115	99.8919	HSK5
1662	潜	222	222	125	99.8922	HSK6
1663	苹	221	221	40	99.8925	HSK3
1664	殿	221	221	97	99.8927	HSK7-9
1665	径	221	221	80	99.8930	HSK6
1666	碞	220	220	1	99.8933	
1667	冬	220	220	219	99.8936	HSK2
1668	慈	219	219	102	99.8938	HSK7-9
1669	袖	218	218	71	99.8941	HSK6
1670	泪	218	218	148	99.8944	HSK4
1671	版	218	218	297	99.8947	HSK5
1672	蒙	218	218	941	99.8949	HSK6
1673	泣	217	217	47	99.8952	HSK7-9
1674	疾	217	217	120	99.8955	HSK6
1675	拆	216	216	118	99.8957	HSK5
1676	粹	216	216	21	99.8960	HSK7-9
1677	胞	216	216	93	99.8963	HSK6
1678	略	216	216	202	99.8966	HSK6
1679	凌	215	215	175	99.8968	HSK7-9
1680	胳	214	214	15	99.8971	HSK7-9
1681	膊	214	214	24	99.8974	HSK7-9
1682	销	214	214	188	99.8976	HSK4
1683	肃	212	212	55	99.8979	HSK5
1684	亏	209	209	76	99.8982	HSK5
1685	祸	208	208	132	99.8984	HSK7-9
1686	京	207	207	305	99.8987	HSK1
1687	盗	207	207	145	99.8989	HSK6
1688	瑟	207	207	660	99.8992	
1689	晕	206	206	134	99.8995	HSK6
1690	糊	206	204	183	99.8997	HSK5
1691	缘	205	205	129	99.9000	HSK6
1692	倍	205	205	124	99.9002	HSK4
1693	腔	204	204	395	99.9005	HSK7-9
1694	夹	204	204	162	99.9007	HSK5
1695	骚	203	203	129	99.9010	HSK7-9
1696	钮	203	203	130	99.9012	
1697	慌	203	203	80	99.9015	HSK5
1698	忽	201	201	64	99.9017	HSK2
1699	革	200	200	174	99.9020	HSK5
1700	崇	199	199	72	99.9022	HSK6
1701	勃	198	197	314	99.9025	HSK7-9
1702	妨	196	196	22	99.9027	HSK7-9
1703	荐	194	194	49	99.9030	HSK7-9
1704	氛	193	193	13	99.9032	HSK6
1705	竞	193	193	92	99.9035	HSK5
1706	琴	191	191	332	99.9037	HSK5
1707	琳	191	191	507	99.9039	
1708	湿	190	189	193	99.9042	HSK4
1709	扂	189	189	1	99.9044	
1710	懦	189	189	12	99.9047	
1711	偏	189	143	167	99.9049	HSK6
1712	巾	188	188	59	99.9051	HSK4
1713	涂	188	188	230	99.9054	HSK7-9
1714	瞬	187	187	46	99.9056	HSK7-9
1715	伪	187	187	70	99.9058	HSK7-9
1716	党	187	187	365	99.9061	HSK6
1717	涉	187	187	89	99.9063	HSK6
1718	益	186	186	158	99.9065	HSK4
1719	沮	184	184	26	99.9068	HSK7-9
1720	讽	184	184	156	99.9070	HSK7-9
1721	赐	184	184	70	99.9072	HSK7-9
1722	端	184	183	289	99.9075	HSK6
1723	迅	183	183	36	99.9077	HSK4
1724	恒	182	182	101	99.9079	HSK7-9
1725	膝	182	182	70	99.9081	HSK7-9
1726	舰	182	182	184	99.9084	HSK6
1727	遥	181	181	83	99.9086	HSK7-9
1728	珠	181	181	287	99.9088	HSK5
1729	售	180	180	143	99.9090	HSK4
1730	愈	180	160	190	99.9093	HSK7-9
1731	宫	180	180	439	99.9095	HSK6
1732	蹈	179	179	45	99.9097	HSK6
1733	宴	179	179	79	99.9099	HSK6
1734	缠	179	179	107	99.9102	HSK7-9
1735	岸	178	178	157	99.9104	HSK5
1736	昏	178	178	122	99.9106	HSK6
1737	亦	177	177	76	99.9108	HSK7-9
1738	弧	175	175	187	99.9111	HSK7-9
1739	帕	175	175	1114	99.9113	HSK7-9
1740	宾	175	175	434	99.9115	HSK5
1741	沿	174	174	98	99.9117	HSK6
1742	钢	174	174	261	99.9119	HSK5
1743	喽	173	173	10	99.9121	
1744	巫	171	171	72	99.9124	HSK7-9
1745	齐	170	170	556	99.9126	HSK3
1746	饰	170	170	153	99.9128	HSK5
1747	辑	170	170	52	99.9130	HSK5
1748	灰	170	170	309	99.9132	HSK5
1749	傅	169	169	106	99.9134	HSK5
1750	粗	169	169	160	99.9136	HSK4
1751	逗	168	168	77	99.9138	HSK7-9
1752	栋	168	168	122	99.9141	HSK7-9
1753	穷	168	168	198	99.9143	HSK4
1754	沟	167	167	112	99.9145	HSK5
1755	屠	166	166	67	99.9147	HSK7-9
1756	翅	165	165	67	99.9149	HSK7-9
1757	辩	165	165	113	99.9151	HSK4
1758	延	165	165	178	99.9153	HSK4
1759	薄	164	164	265	99.9155	HSK4
1760	赔	164	164	117	99.9157	HSK5
1761	肥	164	164	349	99.9159	HSK4
1762	咦	163	163	1	99.9161	
1763	戚	163	163	59	99.9163	HSK7-9
1764	番	162	162	103	99.9165	HSK6
1765	荡	162	159	158	99.9167	HSK7-9
1766	柜	162	162	150	99.9169	HSK5
1767	丰	161	161	174	99.9171	HSK3
1768	幅	161	161	106	99.9173	HSK5
1769	账	161	161	122	99.9175	HSK6
1770	乏	160	160	42	99.9177	HSK5
1771	钉	160	160	168	99.9179	HSK7-9
1772	扁	159	159	92	99.9181	HSK6
1773	瘦	158	158	112	99.9183	HSK5
1774	肌	158	158	93	99.9185	HSK5
1775	振	158	158	188	99.9187	HSK5
1776	亿	158	158	246	99.9189	HSK2
1777	仁	157	157	347	99.9191	HSK7-9
1778	舔	156	156	5	99.9193	HSK7-9
1779	玫	156	156	35	99.9195	HSK7-9
1780	瑰	156	156	19	99.9197	HSK7-9
1781	蹲	156	156	34	99.9199	HSK6
1782	倾	155	155	109	99.9201	HSK6
1783	奉	155	155	173	99.9203	HSK6
1784	胃	154	154	111	99.9205	HSK5
1785	羊	154	154	329	99.9207	HSK3
1786	笵	153	153	4	99.9209	
1787	扇	153	153	103	99.9211	HSK5
1788	拦	153	153	93	99.9213	HSK7-9
1789	甲	153	153	317	99.9214	HSK5
1790	娱	152	152	43	99.9216	HSK6
1791	咐	151	151	15	99.9218	HSK7-9
1792	谊	151	151	32	99.9220	HSK5
1793	砰	151	148	5	99.9222	
1794	宠	151	151	72	99.9224	HSK6
1795	谷	151	151	416	99.9226	HSK6
1796	吩	150	150	8	99.9228	HSK7-9
1797	俊	150	150	383	99.9230	HSK7-9
1798	眠	150	150	88	99.9231	HSK5
1799	坟	149	149	37	99.9233	HSK7-9
1800	兹	149	149	1268	99.9235	HSK7-9
1801	旋	149	149	124	99.9237	HSK6
1802	患	149	149	115	99.9239	HSK6
1803	癌	148	148	93	99.9241	HSK7-9
1804	淹	148	148	31	99.9243	HSK7-9
1805	渣	147	147	87	99.9244	HSK7-9
1806	仆	147	147	60	99.9246	HSK7-9
1807	瓦	147	147	1253	99.9248	HSK7-9
1808	钓	146	146	93	99.9250	HSK7-9
1809	仓	146	146	220	99.9252	HSK6
1810	衡	146	146	129	99.9254	HSK6
1811	割	146	146	179	99.9255	HSK7-9
1812	寸	146	146	151	99.9257	HSK4
1813	泄	146	146	76	99.9259	HSK7-9
1814	裁	146	146	140	99.9261	HSK5
1815	姿	145	145	111	99.9263	HSK7-9
1816	素	144	144	442	99.9265	HSK6
1817	箭	143	143	184	99.9266	HSK6
1818	率	143	143	267	99.9268	HSK4
1819	勉	142	142	27	99.9270	HSK7-9
1820	坞	142	142	19	99.9272	
1821	烫	142	142	53	99.9273	HSK7-9
1822	挤	142	142	142	99.9275	HSK5
1823	蜡	141	141	98	99.9277	HSK7-9
1824	滋	141	141	110	99.9279	HSK7-9
1825	逻	141	141	42	99.9281	HSK5
1826	酪	140	140	30	99.9282	
1827	植	140	140	249	99.9284	HSK4
1828	陈	140	140	477	99.9286	HSK7-9
1829	融	140	140	110	99.9288	HSK6
1830	妥	140	140	104	99.9289	HSK7-9
1831	坠	140	140	82	99.9291	HSK7-9
1832	隧	139	139	17	99.9293	HSK7-9
1833	烛	139	139	68	99.9295	HSK7-9
1834	淋	139	136	110	99.9296	HSK7-9
1835	署	139	139	121	99.9298	HSK7-9
1836	毙	139	139	130	99.9300	HSK7-9
1837	眔	138	138	1	99.9302	
1838	械	138	138	68	99.9303	HSK6
1839	潮	138	138	215	99.9305	HSK4
1840	梅	138	138	1150	99.9307	HSK6
1841	郎	138	138	349	99.9308	HSK4
1842	裹	137	137	70	99.9310	HSK4
1843	虎	137	135	383	99.9312	HSK5
1844	钩	137	137	114	99.9314	HSK7-9
1845	轨	136	136	85	99.9315	HSK6
1846	皆	135	135	52	99.9317	HSK7-9
1847	柏	135	135	839	99.9319	HSK7-9
1848	慕	135	135	198	99.9320	HSK7-9
1849	佩	135	135	570	99.9322	HSK7-9
1850	奔	135	135	155	99.9324	HSK6
1851	舍	135	135	269	99.9325	HSK5
1852	挨	134	133	78	99.9327	HSK6
1853	筁	133	133	11	99.9329	
1854	匹	133	133	219	99.9330	HSK5
1855	裂	133	133	179	99.9332	HSK6
1856	核	132	132	276	99.9334	HSK5
1857	癸	131	131	68	99.9335	
1858	唇	131	131	106	99.9337	HSK7-9
1859	扣	131	131	233	99.9339	HSK6
1860	庄	131	131	229	99.9340	HSK6
1861	抖	131	131	103	99.9342	HSK7-9
1862	刮	130	130	123	99.9344	HSK6
1863	韩	130	130	283	99.9345	
1864	毯	130	130	42	99.9347	HSK7-9
1865	抚	130	130	65	99.9348	HSK7-9
1866	贾	129	129	403	99.9350	HSK7-9
1867	堵	129	129	106	99.9352	HSK4
1868	浑	128	128	56	99.9353	HSK7-9
1869	递	128	128	93	99.9355	HSK4
1870	腊	127	127	142	99.9356	HSK7-9
1871	畜	126	126	54	99.9358	HSK7-9
1872	逊	126	126	333	99.9360	HSK7-9
1873	污	125	125	137	99.9361	HSK5
1874	拘	125	125	42	99.9363	HSK7-9
1875	哀	124	124	106	99.9364	HSK7-9
1876	弥	123	123	137	99.9366	HSK7-9
1877	湖	123	123	445	99.9367	HSK2
1878	桶	123	123	129	99.9369	HSK7-9
1879	睁	123	98	18	99.9370	HSK7-9
1880	咋	122	122	19	99.9372	
1881	唬	122	122	22	99.9374	HSK7-9
1882	巡	122	122	119	99.9375	HSK7-9
1883	舱	122	122	164	99.9377	HSK7-9
1884	闲	122	122	221	99.9378	HSK5
1885	贷	121	121	87	99.9380	HSK5
1886	琼	121	121	172	99.9381	
1887	豆	121	119	275	99.9383	HSK4
1888	伏	121	121	193	99.9384	HSK7-9
1889	斓	120	120	95	99.9386	
1890	抹	120	120	80	99.9387	HSK7-9
1891	押	120	120	131	99.9389	HSK5
1892	溜	120	118	119	99.9390	HSK7-9
1893	辣	120	120	219	99.9392	HSK4
1894	逛	120	92	41	99.9393	HSK4
1895	厦	119	119	25	99.9395	HSK7-9
1896	堕	119	119	45	99.9396	HSK7-9
1897	季	119	119	251	99.9398	HSK4
1898	页	118	118	130	99.9399	HSK1
1899	积	118	118	237	99.9401	HSK3
1900	侣	118	118	37	99.9402	HSK7-9
1901	御	117	117	228	99.9404	HSK7-9
1902	炮	117	117	316	99.9405	HSK6
1903	宿	116	116	136	99.9406	HSK5
1904	君	116	116	615	99.9408	HSK7-9
1905	忧	116	116	86	99.9409	HSK6
1906	谣	115	115	28	99.9411	HSK7-9
1907	酱	115	115	189	99.9412	HSK6
1908	篇	114	114	133	99.9414	HSK2
1909	腐	114	114	118	99.9415	HSK4
1910	芭	114	76	132	99.9417	HSK7-9
1911	羡	113	113	25	99.9418	HSK7-9
1912	豫	113	113	23	99.9419	HSK5
1913	肠	113	113	203	99.9421	HSK5
1914	纵	113	113	112	99.9422	HSK6
1915	扭	113	113	119	99.9424	HSK6
1916	弯	113	113	146	99.9425	HSK4
1917	裸	112	108	91	99.9426	HSK7-9
1918	链	112	112	133	99.9428	HSK7-9
1919	含	112	112	176	99.9429	HSK4
1920	淇	111	111	25	99.9431	
1921	谨	111	111	66	99.9432	HSK7-9
1922	耽	111	111	16	99.9433	HSK7-9
1923	堪	110	110	123	99.9435	HSK7-9
1924	愧	110	110	41	99.9436	HSK7-9
1925	吞	110	108	128	99.9438	HSK6
1926	役	110	110	63	99.9439	HSK7-9
1927	漏	110	110	176	99.9440	HSK5
1928	酬	109	109	49	99.9442	HSK7-9
1929	幼	109	109	143	99.9443	HSK4
1930	喘	109	109	62	99.9444	HSK7-9
1931	蕾	109	109	359	99.9446	HSK7-9
1932	痷	108	108	1	99.9447	
1933	牵	108	108	115	99.9448	HSK6
1934	沃	107	107	903	99.9450	HSK7-9
1935	铃	107	107	210	99.9451	HSK5
1936	秨	106	106	1	99.9452	
1937	狮	106	106	163	99.9454	HSK7-9
1938	慎	106	106	61	99.9455	HSK7-9
1939	吊	106	106	218	99.9456	HSK6
1940	秩	105	105	15	99.9458	HSK7-9
1941	珊	105	105	195	99.9459	
1942	妆	105	105	107	99.9460	HSK7-9
1943	碗	105	105	113	99.9462	HSK2
1944	勾	105	105	98	99.9463	HSK7-9
1945	罩	105	105	83	99.9464	HSK7-9
1946	础	104	104	29	99.9466	HSK3
1947	薇	104	103	219	99.9467	
1948	疚	104	104	17	99.9468	
1949	喷	104	104	221	99.9470	HSK5
1950	诊	104	104	86	99.9471	HSK5
1951	焰	103	103	50	99.9472	HSK7-9
1952	氓	103	103	13	99.9473	HSK7-9
1953	询	103	103	82	99.9475	HSK5
1954	培	103	103	245	99.9476	HSK4
1955	轰	103	101	98	99.9477	HSK7-9
1956	卢	103	103	541	99.9479	
